(-20.1164,8.87438) (0,0); (-20.088,9.33141) (0,0); (-20.011,9.95476) (0,0); (-19.9214,10.4533) (0,0)
(-19.8648,10.7238) (0,0); (-19.7402,11.2431) (0,0); (-19.5495,11.9316) (0,0); (-19.3818,12.4677) (0,0)
(-19.2872,12.7527) (0,0); (-19.0973,13.2902) (0,0); (-18.8338,13.9823) (0,0); (-18.6198,14.5058) (0,0)
(-18.5037,14.7784) (0,0); (-18.2798,15.2819) (0,0); (-17.9836,15.9089) (0,0); (-17.7535,16.3666) (0,0)
(-17.6318,16.5988) (0,0); (-17.4032,17.0158) (0,0); (-17.1114,17.5113) (0,0); (-16.8928,17.8537) (0,0)
(-16.7799,18.0199) (0,0); (-16.573,18.3042) (0,0); (-16.3188,18.6117) (0,0); (-16.1361,18.7989) (0,0)
(-16.0445,18.8796) (0,0); (-15.8822,18.9966) (0,0); (-15.6938,19.0774) (0,0); (-15.5674,19.0844) (0,0)
(-15.5076,19.0679) (0,0); (-15.4085,18.9996) (0,0); (-15.3084,18.8374) (0,0); (-15.2541,18.6571) (0,0)
(-15.2338,18.542) (0,0); (-15.2115,18.2891) (0,0); (-15.215,17.8925) (0,0); (-15.2425,17.5375) (0,0)
(-15.2663,17.3324) (0,0); (-15.3278,16.915) (0,0); (-15.4409,16.3171) (0,0); (-15.5528,15.8181) (0,0)
(-15.6209,15.5409) (0,0); (-15.7653,14.9963) (0,0); (-15.9831,14.2512) (0,0); (-16.1726,13.6538) (0,0)
(-16.2805,13.3301) (0,0); (-16.4971,12.7084) (0,0); (-16.8016,11.885) (0,0); (-17.0519,11.2445) (0,0)
(-17.1893,10.904) (0,0); (-17.4568,10.2627) (0,0); (-17.8161,9.43646) (0,0); (-18.0994,8.81125) (0,0)
(-18.2505,8.48497) (0,0); (-18.5371,7.88174) (0,0); (-18.9059,7.12605) (0,0); (-19.1847,6.57088) (0,0)
(-19.3286,6.28688) (0,0); (-19.5932,5.77311) (0,0); (-19.9153,5.15049) (0,0); (-20.1444,4.70985) (0,0)
(-20.2566,4.49006) (0,0); (-20.4523,4.10461) (0,0); (-20.6654,3.65836) (0,0); (-20.7964,3.35977) (0,0)
(-20.8516,3.21536) (0,0); (-20.9291,2.97971) (0,0); (-20.9688,2.73543) (0,0); (-20.9521,2.59663) (0,0)
(-20.9236,2.53891) (0,0); (-20.8361,2.46251) (0,0); (-20.6458,2.42073) (0,0); (-20.4418,2.43309) (0,0)
(-20.3103,2.45374) (0,0); (-20.0227,2.52087) (0,0); (-19.562,2.65596) (0,0); (-19.1433,2.79589) (0,0)
(-18.8962,2.88077) (0,0); (-18.3877,3.06219) (0,0); (-17.6363,3.33138) (0,0); (-16.993,3.56259) (0,0)
(-16.6269,3.69143) (0,0); (-15.8951,3.94705) (0,0); (-14.8578,4.29537) (0,0); (-13.9993,4.57369) (0,0)
(-13.5215,4.72264) (0,0); (-12.584,5.00671) (0,0); (-11.2912,5.37403) (0,0); (-10.247,5.65303) (0,0)
(-9.67486,5.79762) (0,0); (-8.56836,6.06434) (0,0); (-7.07434,6.39251) (0,0); (-5.89068,6.62883) (0,0)
(-5.25045,6.74669) (0,0); (-4.02691,6.95525) (0,0); (-2.40382,7.19415) (0,0); (-1.13932,7.3518) (0,0)
(-2.96125,6.78948) (0,0); (-4.13008,6.31752) (0,0); (-5.60485,5.68296) (0,0); (-6.69669,5.1822) (0,0)
(-7.26154,4.91546) (0,0); (-8.2927,4.40984) (0,0); (-9.57147,3.75955) (0,0); (-10.5005,3.26836) (0,0)
(-10.9753,3.01433) (0,0); (-11.8301,2.54704) (0,0); (-12.8688,1.97388) (0,0); (-13.6062,1.56255) (0,0)
(-13.9775,1.35784) (0,0); (-14.6341,0.996532) (0,0); (-15.4113,0.584669) (0,0); (-15.9462,0.314632) (0,0)
(-16.21,0.190354) (0,0); (-16.6647,-0.00911131) (0,0); (-17.1825,-0.193387) (0,0); (-17.5216,-0.276396) (0,0)
(-17.6833,-0.298033) (0,0); (-17.9494,-0.297741) (0,0); (-18.2309,-0.213354) (0,0); (-18.3962,-0.0842895) (0,0)
(-18.4688,0.00758208) (0,0); (-18.5734,0.223505) (0,0); (-18.6577,0.588122) (0,0); (-18.6823,0.931118) (0,0)
(-18.6841,1.13514) (0,0); (-18.6633,1.55913) (0,0); (-18.5993,2.18617) (0,0); (-18.5221,2.72336) (0,0)
(-18.4735,3.02855) (0,0); (-18.367,3.63268) (0,0); (-18.208,4.47388) (0,0); (-18.0706,5.15924) (0,0)
(-17.9946,5.5352) (0,0); (-17.8442,6.26462) (0,0); (-17.6417,7.24698) (0,0); (-17.4816,8.02342) (0,0)
(-17.3969,8.44072) (0,0); (-17.2369,9.23533) (0,0); (-17.0331,10.2764) (0,0); (-16.8808,11.0777) (0,0)
(-16.8027,11.5009) (0,0); (-16.6603,12.2929) (0,0); (-16.4877,13.3042) (0,0); (-16.3655,14.0624) (0,0)
(-16.305,14.4559) (0,0); (-16.1993,15.1788) (0,0); (-16.0794,16.0763) (0,0); (-16.0012,16.7293) (0,0)
(-15.965,17.0612) (0,0); (-15.9068,17.6571) (0,0); (-15.8509,18.3705) (0,0); (-15.8234,18.8683) (0,0)
(-15.8143,19.1136) (0,0); (-15.8076,19.5388) (0,0); (-15.8187,20.0179) (0,0); (-15.8426,20.3272) (0,0)
(-15.8605,20.4704) (0,0); (-15.904,20.6992) (0,0); (-15.979,20.9182) (0,0); (-16.0505,21.0251) (0,0)
(-16.093,21.0608) (0,0); (-16.1818,21.0872) (0,0); (-16.313,21.0458) (0,0); (-16.4253,20.956) (0,0)
(-16.4887,20.8891) (0,0); (-16.6149,20.7261) (0,0); (-16.7911,20.448) (0,0); (-16.935,20.1847) (0,0)
(-17.0139,20.0293) (0,0); (-17.1672,19.7064) (0,0); (-17.3738,19.2352) (0,0); (-17.5372,18.8358) (0,0)
(-17.6249,18.6128) (0,0); (-17.7921,18.1717) (0,0); (-18.0106,17.5651) (0,0); (-18.1782,17.0763) (0,0)
(-18.2663,16.811) (0,0); (-18.4306,16.3005) (0,0); (-18.6374,15.623) (0,0); (-18.7902,15.095) (0,0)
(-18.8679,14.814) (0,0); (-19.0085,14.2842) (0,0); (-19.175,13.6001) (0,0); (-19.2897,13.0813) (0,0)
(-19.3442,12.8097) (0,0); (-19.4364,12.3067) (0,0); (-19.529,11.6729) (0,0); (-19.5789,11.2043) (0,0)
(-19.596,10.9628) (0,0); (-19.6121,10.5236) (0,0); (-19.5948,9.9827) (0,0); (-19.5523,9.59276) (0,0)
(-19.518,9.39351) (0,0); (-19.4297,9.04234) (0,0); (-19.2632,8.6247) (0,0); (-19.0964,8.33565) (0,0)
(-18.9921,8.19239) (0,0); (-18.7687,7.94444) (0,0); (-18.4179,7.66012) (0,0); (-18.1034,7.47224) (0,0)
(-17.9185,7.382) (0,0); (-17.5399,7.23222) (0,0); (-16.9808,7.0706) (0,0); (-16.5025,6.97263) (0,0)
(-16.2295,6.92804) (0,0); (-15.6833,6.8604) (0,0); (-14.9044,6.79651) (0,0); (-14.2567,6.76621) (0,0)
(-13.8939,6.75453) (0,0); (-13.1796,6.74325) (0,0); (-12.1853,6.74075) (0,0); (-11.3756,6.74819) (0,0)
(-10.9286,6.75303) (0,0); (-10.0592,6.76624) (0,0); (-8.87184,6.78246) (0,0); (-7.92127,6.79412) (0,0)
(-7.40273,6.79764) (0,0); (-6.40459,6.80157) (0,0); (-5.06344,6.79302) (0,0); (-4.00574,6.77599) (0,0)
(-3.43463,6.76107) (0,0); (-2.34572,6.72413) (0,0); (-0.903539,6.65151) (0,0); (0.218247,6.57713) (0,0)
(-6.65509,4.17544) (0,0); (-7.39193,3.05087) (0,0); (-8.28127,1.57702) (0,0); (-8.90771,0.442326) (0,0)
(-9.21938,-0.156353) (0,0); (-9.76497,-1.27627) (0,0); (-10.3927,-2.70283) (0,0); (-10.8093,-3.76968) (0,0)
(-11.0071,-4.32163) (0,0); (-11.3338,-5.33318) (0,0); (-11.6703,-6.58143) (0,0); (-11.8594,-7.48331) (0,0)
(-11.9356,-7.93854) (0,0); (-12.0322,-8.75072) (0,0); (-12.0689,-9.70934) (0,0); (-12.0286,-10.3666) (0,0)
(-11.9837,-10.6852) (0,0); (-11.8544,-11.2274) (0,0); (-11.6024,-11.814) (0,0); (-11.3453,-12.1711) (0,0)
(-11.1874,-12.3264) (0,0); (-10.8498,-12.5538) (0,0); (-10.3366,-12.7213) (0,0); (-9.88739,-12.7506) (0,0)
(-9.63065,-12.7311) (0,0); (-9.1137,-12.628) (0,0); (-8.38036,-12.3673) (0,0); (-7.77317,-12.0708) (0,0)
(-7.43663,-11.8806) (0,0); (-6.77738,-11.4606) (0,0); (-5.87527,-10.8002) (0,0); (-5.15168,-10.2079) (0,0)
(-4.7584,-9.86502) (0,0); (-3.99867,-9.16813) (0,0); (-2.98169,-8.17113) (0,0); (-2.1825,-7.33972) (0,0)
(-1.75331,-6.87805) (0,0); (-0.937876,-5.97124) (0,0); (0.132706,-4.73061) (0,0); (0.958368,-3.73567) (0,0)
(1.39673,-3.19623) (0,0); (2.21973,-2.16001) (0,0); (3.2818,-0.785745) (0,0); (4.08684,0.284637) (0,0)
(4.50932,0.854258) (0,0); (5.2932,1.9286) (0,0); (6.28651,3.31582) (0,0); (7.02525,4.36792) (0,0)
(7.40776,4.91794) (0,0); (8.10775,5.93668) (0,0); (8.97497,7.2161) (0,0); (9.60434,8.15857) (0,0)
(9.92433,8.64127) (0,0); (10.4987,9.51618) (0,0); (11.1871,10.5772) (0,0); (11.668,11.3287) (0,0)
(11.9051,11.7024) (0,0); (12.3168,12.3582) (0,0); (12.7801,13.1095) (0,0); (13.0787,13.6056) (0,0)
(13.2158,13.8384) (0,0); (13.4337,14.2189) (0,0); (13.6346,14.5967) (0,0); (13.7246,14.7954) (0,0)
(13.7486,14.8677) (0,0); (13.7499,14.9413) (0,0); (13.6624,14.9148) (0,0); (13.5271,14.8006) (0,0)
(13.4304,14.7072) (0,0); (13.2027,14.4697) (0,0); (12.8157,14.0445) (0,0); (12.4501,13.6304) (0,0)
(12.2314,13.3813) (0,0); (11.7753,12.857) (0,0); (11.095,12.0759) (0,0); (10.5083,11.4029) (0,0)
(10.1742,11.0226) (0,0); (9.50496,10.2632) (0,0); (8.55768,9.20313) (0,0); (7.7748,8.33755) (0,0)
(7.34039,7.86366) (0,0); (6.48959,6.94417) (0,0); (5.32289,5.71026) (0,0); (4.38526,4.73829) (0,0)
(3.87431,4.21818) (0,0); (2.88984,3.23082) (0,0); (1.57231,1.94753) (0,0); (0.537155,0.967757) (0,0)
(-0.0183626,0.454409) (0,0); (-1.07349,-0.499833) (0,0); (-2.45458,-1.70037) (0,0); (-3.51653,-2.58642) (0,0)
(-4.07778,-3.03962) (0,0); (-5.12846,-3.86091) (0,0); (-6.47151,-4.85265) (0,0); (-7.4796,-5.5516) (0,0)
(-8.00219,-5.89705) (0,0); (-8.96371,-6.49671) (0,0); (-10.1585,-7.16943) (0,0); (-11.0284,-7.601) (0,0)
(-11.4698,-7.7975) (0,0); (-12.2622,-8.1064) (0,0); (-13.2053,-8.38287) (0,0); (-13.8586,-8.49775) (0,0)
(-14.177,-8.52316) (0,0); (-14.7234,-8.5043) (0,0); (-15.3198,-8.34939) (0,0); (-15.6877,-8.13078) (0,0)
(-15.8483,-7.98016) (0,0); (-16.0867,-7.63139) (0,0); (-16.2635,-7.05694) (0,0); (-16.2961,-6.52513) (0,0)
(-16.2752,-6.21325) (0,0); (-16.1652,-5.56988) (0,0); (-15.8803,-4.6361) (0,0); (-15.5536,-3.8481) (0,0)
(-15.3413,-3.40889) (0,0); (-14.8705,-2.54157) (0,0); (-14.1199,-1.35263) (0,0); (-13.44,-0.397451) (0,0)
(-13.0433,0.119041) (0,0); (-12.2309,1.11075) (0,0); (-11.0522,2.41672) (0,0); (-10.0579,3.42693) (0,0)
(-9.50068,3.95958) (0,0); (-8.39825,4.95749) (0,0); (-6.87088,6.22306) (0,0); (-5.63201,7.16514) (0,0)
(0.454316,-9.90668) (0,0); (2.15931,-9.84713) (0,0); (4.34564,-9.6563) (0,0); (5.99208,-9.42332) (0,0)
(6.84575,-9.27045) (0,0); (8.41598,-8.92705) (0,0); (10.3579,-8.38041) (0,0); (11.7645,-7.88588) (0,0)
(12.4742,-7.59982) (0,0); (13.7412,-7.01606) (0,0); (15.2346,-6.18137) (0,0); (16.2568,-5.48566) (0,0)
(16.7512,-5.10082) (0,0); (17.5902,-4.34624) (0,0); (18.4943,-3.32096) (0,0); (19.0411,-2.50391) (0,0)
(19.2782,-2.06381) (0,0); (19.6227,-1.22275) (0,0); (19.8753,-0.119006) (0,0); (19.9182,0.731852) (0,0)
(19.8898,1.18082) (0,0); (19.737,2.021) (0,0); (19.3592,3.09141) (0,0); (18.933,3.89205) (0,0)
(18.6637,4.30641) (0,0); (18.0721,5.06586) (0,0); (17.1609,6.00432) (0,0); (16.3558,6.68342) (0,0)
(15.8984,7.02704) (0,0); (14.9765,7.64148) (0,0); (13.6886,8.37127) (0,0); (12.6362,8.87554) (0,0)
(12.0635,9.12164) (0,0); (10.952,9.54808) (0,0); (9.47532,10.0249) (0,0); (8.32325,10.3293) (0,0)
(7.71335,10.4689) (0,0); (6.56542,10.6889) (0,0); (5.09936,10.8939) (0,0); (3.99999,10.9881) (0,0)
(3.43231,11.0166) (0,0); (2.3922,11.0286) (0,0); (1.11462,10.9678) (0,0); (0.196309,10.8625) (0,0)
(-0.264624,10.7875) (0,0); (-1.08217,10.6091) (0,0); (-2.0376,10.3112) (0,0); (-2.68461,10.033) (0,0)
(-2.99583,9.86966) (0,0); (-3.51917,9.53214) (0,0); (-4.07832,9.0418) (0,0); (-4.41209,8.62766) (0,0)
(-4.55672,8.39654) (0,0); (-4.76446,7.93999) (0,0); (-4.91919,7.31162) (0,0); (-4.94865,6.80494) (0,0)
(-4.93652,6.5294) (0,0); (-4.85701,5.99852) (0,0); (-4.6616,5.29119) (0,0); (-4.44156,4.73779) (0,0)
(-4.30575,4.44222) (0,0); (-4.00926,3.883) (0,0); (-3.56763,3.15638) (0,0); (-3.18715,2.60176) (0,0)
(-2.97727,2.31019) (0,0); (-2.56218,1.76738) (0,0); (-2.00829,1.07879) (0,0); (-1.57433,0.566051) (0,0)
(-1.34757,0.301017) (0,0); (-0.922882,-0.183738) (0,0); (-0.397338,-0.781731) (0,0); (-0.0164183,-1.21364) (0,0)
(0.172201,-1.43198) (0,0); (0.505231,-1.82185) (0,0); (0.878635,-2.28365) (0,0); (1.11799,-2.60166) (0,0)
(1.22461,-2.7565) (0,0); (1.38894,-3.02134) (0,0); (1.52311,-3.31085) (0,0); (1.56445,-3.48982) (0,0)
(1.56328,-3.56882) (0,0); (1.51809,-3.68726) (0,0); (1.37601,-3.78084) (0,0); (1.20342,-3.80585) (0,0)
(1.09055,-3.80238) (0,0); (0.837066,-3.76429) (0,0); (0.436699,-3.65382) (0,0); (0.0764627,-3.5226) (0,0)
(-0.129988,-3.43698) (0,0); (-0.549616,-3.2457) (0,0); (-1.1395,-2.94142) (0,0); (-1.62411,-2.66627) (0,0)
(-1.88747,-2.50675) (0,0); (-2.398,-2.18081) (0,0); (-3.07021,-1.71317) (0,0); (-3.59012,-1.32228) (0,0)
(-3.86127,-1.10602) (0,0); (-4.36666,-0.680426) (0,0); (-4.99322,-0.0997658) (0,0); (-5.44828,0.364733) (0,0)
(-5.67493,0.615174) (0,0); (-6.07708,1.09482) (0,0); (-6.53363,1.72384) (0,0); (-6.83133,2.2084) (0,0)
(-6.96613,2.46303) (0,0); (-7.17903,2.93867) (0,0); (-7.36337,3.53814) (0,0); (-7.43306,3.98143) (0,0)
(-7.44198,4.20741) (0,0); (-7.40777,4.61665) (0,0); (-7.25885,5.10564) (0,0); (-7.06479,5.44596) (0,0)
(-6.93325,5.61108) (0,0); (-6.63255,5.89421) (0,0); (-6.14177,6.19834) (0,0); (-5.69017,6.3814) (0,0)
(-5.42609,6.45826) (0,0); (-4.88246,6.5662) (0,0); (-4.09693,6.62804) (0,0); (-3.43644,6.61488) (0,0)
(-3.06978,6.58504) (0,0); (-2.34755,6.48703) (0,0); (-1.36466,6.27562) (0,0); (-0.580223,6.04956) (0,0)
(-0.15906,5.90699) (0,0); (0.645336,5.59678) (0,0); (1.69141,5.11482) (0,0); (2.49053,4.68622) (0,0)
(2.71548,7.40732) (0,0); (1.45985,7.89328) (0,0); (-0.162808,8.45003) (0,0); (-1.39455,8.8175) (0,0)
(-2.03787,8.99216) (0,0); (-3.22919,9.28007) (0,0); (-4.72206,9.57928) (0,0); (-5.81916,9.75003) (0,0)
(-6.37954,9.82119) (0,0); (-7.3927,9.91634) (0,0); (-8.61509,9.97031) (0,0); (-9.47573,9.95791) (0,0)
(-9.90169,9.93392) (0,0); (-10.6448,9.85448) (0,0); (-11.4878,9.6905) (0,0); (-12.037,9.51859) (0,0)
(-12.2921,9.41269) (0,0); (-12.7027,9.185) (0,0); (-13.098,8.8392) (0,0); (-13.2935,8.5368) (0,0)
(-13.3587,8.36463) (0,0); (-13.4083,8.01864) (0,0); (-13.3324,7.53026) (0,0); (-13.1664,7.12763) (0,0)
(-13.0415,6.90512) (0,0); (-12.7362,6.47062) (0,0); (-12.21,5.87769) (0,0); (-11.7086,5.4033) (0,0)
(-11.4105,5.14536) (0,0); (-10.7888,4.64958) (0,0); (-9.87337,3.98669) (0,0); (-9.09174,3.46635) (0,0)
(-8.65186,3.18675) (0,0); (-7.77807,2.65264) (0,0); (-6.56675,1.9466) (0,0); (-5.58372,1.39841) (0,0)
(-5.04719,1.10546) (0,0); (-4.00965,0.552416) (0,0); (-2.62191,-0.170251) (0,0); (-1.5322,-0.72498) (0,0)
(-0.949558,-1.01951) (0,0); (0.154814,-1.5716) (0,0); (1.59032,-2.28556) (0,0); (2.68643,-2.82789) (0,0)
(3.26185,-3.11371) (0,0); (4.33247,-3.64561) (0,0); (5.68589,-4.32512) (0,0); (6.6899,-4.83484) (0,0)
(7.20658,-5.10087) (0,0); (8.14801,-5.59135) (0,0); (9.29922,-6.20752) (0,0); (10.1225,-6.66157) (0,0)
(10.5349,-6.89517) (0,0); (11.2644,-7.31983) (0,0); (12.1125,-7.83957) (0,0); (12.683,-8.21161) (0,0)
(12.9551,-8.39846) (0,0); (13.4091,-8.72979) (0,0); (13.88,-9.11639) (0,0); (14.148,-9.37768) (0,0)
(14.256,-9.50239) (0,0); (14.3946,-9.71122) (0,0); (14.4468,-9.92682) (0,0); (14.3883,-10.0485) (0,0)
(14.3224,-10.0959) (0,0); (14.1327,-10.1542) (0,0); (13.7604,-10.1638) (0,0); (13.3794,-10.1201) (0,0)
(13.1446,-10.0774) (0,0); (12.6419,-9.96192) (0,0); (11.8757,-9.73836) (0,0); (11.204,-9.51116) (0,0)
(10.8202,-9.36971) (0,0); (10.0469,-9.06633) (0,0); (8.95227,-8.59604) (0,0); (8.04759,-8.17854) (0,0)
(7.5479,-7.93634) (0,0); (6.57109,-7.44397) (0,0); (5.24351,-6.73169) (0,0); (4.18527,-6.1322) (0,0)
(3.61379,-5.79552) (0,0); (2.52007,-5.12926) (0,0); (1.07812,-4.20154) (0,0); (-0.0385139,-3.44571) (0,0)
(-0.630114,-3.03013) (0,0); (-1.74141,-2.22279) (0,0); (-3.16569,-1.12935) (0,0); (-4.23767,-0.260568) (0,0)
(-4.79449,0.209034) (0,0); (-5.81965,1.10729) (0,0); (-7.09221,2.29492) (0,0); (-8.01776,3.21717) (0,0)
(-8.48667,3.70761) (0,0); (-9.32713,4.63181) (0,0); (-10.3249,5.82383) (0,0); (-11.0138,6.72688) (0,0)
(-11.3491,7.19732) (0,0); (-11.9205,8.06998) (0,0); (-12.5396,9.16583) (0,0); (-12.9172,9.97301) (0,0)
(-13.081,10.3857) (0,0); (-13.3203,11.1331) (0,0); (-13.4921,12.0353) (0,0); (-13.516,12.6709) (0,0)
(-13.4896,12.9848) (0,0); (-13.3669,13.532) (0,0); (-13.0652,14.1475) (0,0); (-12.7254,14.5438) (0,0)
(-12.5074,14.7244) (0,0); (-12.027,15.0094) (0,0); (-11.2715,15.2644) (0,0); (-10.5937,15.3703) (0,0)
(-10.2018,15.3928) (0,0); (-9.40375,15.373) (0,0); (-8.26005,15.2216) (0,0); (-7.30493,15.0091) (0,0)
(-6.77456,14.8616) (0,0); (-5.73217,14.5199) (0,0); (-4.30702,13.9505) (0,0); (-3.16481,13.4195) (0,0)
(-2.5465,13.1049) (0,0); (-1.35972,12.4527) (0,0); (0.208962,11.492) (0,0); (1.42682,10.6716) (0,0)
(2.07248,10.2086) (0,0); (3.28675,9.28687) (0,0); (4.84357,7.9991) (0,0); (6.01574,6.94682) (0,0)
(-4.69184,10.1228) (0,0); (-6.43343,9.35314) (0,0); (-8.61284,8.28722) (0,0); (-10.212,7.42296) (0,0)
(-11.03,6.95429) (0,0); (-12.5093,6.05088) (0,0); (-14.3013,4.85722) (0,0); (-15.5692,3.93087) (0,0)
(-16.2007,3.44165) (0,0); (-17.309,2.52364) (0,0); (-18.5854,1.35522) (0,0); (-19.4336,0.482171) (0,0)
(-19.8356,0.0322264) (0,0); (-20.4992,-0.790282) (0,0); (-21.1783,-1.7973) (0,0); (-21.5556,-2.51846) (0,0)
(-21.7048,-2.8794) (0,0); (-21.8877,-3.51767) (0,0); (-21.9372,-4.25882) (0,0); (-21.8303,-4.75666) (0,0)
(-21.7234,-4.9941) (0,0); (-21.4269,-5.38967) (0,0); (-20.8626,-5.80213) (0,0); (-20.294,-6.03879) (0,0)
(-19.9466,-6.13637) (0,0); (-19.2069,-6.26563) (0,0); (-18.0877,-6.33232) (0,0); (-17.1119,-6.3053) (0,0)
(-16.5559,-6.26517) (0,0); (-15.4384,-6.13927) (0,0); (-13.8601,-5.88668) (0,0); (-12.5581,-5.62539) (0,0)
(-11.8386,-5.46511) (0,0); (-10.4307,-5.12543) (0,0); (-8.51335,-4.62015) (0,0); (-6.98214,-4.18531) (0,0)
(-6.15264,-3.94173) (0,0); (-4.56206,-3.45723) (0,0); (-2.45166,-2.79216) (0,0); (-0.807218,-2.25718) (0,0)
(0.0699497,-1.96907) (0,0); (1.72641,-1.41679) (0,0); (3.87588,-0.695242) (0,0); (5.51432,-0.141468) (0,0)
(6.37556,0.148136) (0,0); (7.97809,0.686862) (0,0); (10.011,1.36077) (0,0); (11.5247,1.85506) (0,0)
